transaction_id,order_date,customer_id,customer_name,region,product_category,quantity,unit_price,total_amount,payment_mode,order_status,created_timestamp
340137,01-08-2022,1979,Customer_5173,north ,Groceries,3,781.38,2344.14,UPI,Completed,10:22.1
340138,02/28/2022,3290,Customer_3006,,Groceries,3,3534.34,10603.02,credit card,Pending,10:22.1
340139,06-03-2024,4169,Customer_2966,West,Furniture,5,788.07,3940.35,Credit Card,Pending,10:22.1
340140,14-08-2022,1857,Customer_274,SOUTH,Groceries,1,4771.25,4771.25,UPI,completed,10:22.1
340141,26-09-2022,3307,Customer_5154,West,Electronics,1,2284.56,2284.56,Debit Card,,10:22.1
340142,,2889,Customer_4746,north ,Furniture,2,250.99,501.98,Debit Card,Completed,10:22.1
340143,11-09-2022,3131,Customer_3541,North,Clothing,4,837.91,3721.17,UPI,Completed,10:22.1
340144,31-08-2022,1530,Customer_3002,East,Furniture,5,1523.36,7616.8,credit card,Pending,10:22.1
340145,02/23/2023,4192,Customer_4030,East,Electronics,2,3548.4,7096.8,,,10:22.1
340146,04-08-2023,3020,Customer_3480,South,Clothing,3,3712.73,11138.19,UPI,Completed,10:22.1
340147,03/27/2023,3846,Customer_525,SOUTH,Electronics,5,1143.82,5719.1,,Pending,10:22.1
340148,05-07-2023,1722,Customer_3313,north ,Electronics,3,3277.92,9833.76,UPI,,10:22.1
340149,07-02-2024,1758,Customer_2411,South,Clothing,2,255.95,511.9,Cash,Pending,10:22.1
340150,26-09-2023,1042,Customer_1239,South,Groceries,1,603.98,603.98,Credit Card,Completed,10:22.1
340151,24-11-2022,3111,Customer_1695,East,Furniture,2,2721.55,5443.1,credit card,Completed,10:22.1
340152,,1765,Customer_2792,South,Clothing,5,3548.74,17743.7,Credit Card,Cancelled,10:22.1
340153,09-12-2022,1769,Customer_5770,SOUTH,Furniture,5,4580.4,22514.46,Debit Card,Completed,10:22.1
340154,09-03-2024,1985,Customer_5762,West,Groceries,4,2244.99,8979.96,,Completed,10:22.1
340155,,2813,Customer_4889,West,Clothing,1,687.77,687.77,Cash,,10:22.1
340156,26-10-2022,1336,Customer_144,West,Clothing,5,4651.99,23259.95,UPI,Completed,10:22.1
340157,07-08-2022,4671,Customer_1151,,Electronics,1,2243.44,2243.44,Debit Card,,10:22.1
340158,10/28/2023,3891,Customer_3668,West,Clothing,5,2537.62,12688.1,credit card,Completed,10:22.1
340159,23-02-2022,2813,Customer_1233,West,Groceries,1,4286.7,4286.7,Credit Card,Pending,10:22.1
340160,01-07-2022,4815,Customer_1926,West,Clothing,2,2970.32,5940.64,,,10:22.1
340161,14-02-2023,3771,Customer_3142,South,Electronics,1,1577.11,1577.11,,Pending,10:22.1
340162,18-03-2023,1834,Customer_3585,,Groceries,3,2749.82,8249.46,Debit Card,Cancelled,10:22.1
340163,01-05-2022,4342,Customer_3032,SOUTH,Furniture,2,3161.82,6323.64,Credit Card,Pending,10:22.1
340164,22-03-2023,1042,Customer_1386,West,Furniture,5,4460.02,22300.1,UPI,Completed,10:22.1
340165,01-04-2023,4853,Customer_5390,East,Clothing,5,1250.69,6253.45,Cash,Completed,10:22.1
340166,13-07-2022,4951,Customer_1051,North,Groceries,4,2840.96,12893.35,UPI,Pending,10:22.1
340167,22-12-2023,2097,Customer_1006,,Electronics,3,4610.45,13831.35,Credit Card,,10:22.1
340168,04/29/2024,4710,Customer_3277,West,Clothing,4,322.82,1433.03,,Pending,10:22.1
340169,07-06-2023,3579,Customer_423,north ,Clothing,2,1053.38,2106.76,Credit Card,Pending,10:22.1
340170,07-03-2023,3582,Customer_2638,,Electronics,4,1796.94,7187.76,Cash,completed,10:22.1
340171,25-07-2023,2845,Customer_3200,SOUTH,Electronics,2,3424.5,6849,,Cancelled,10:22.1
340172,08/28/2022,2480,Customer_2264,South,Groceries,4,4225.05,16900.2,Cash,,10:22.1
340173,15-05-2023,2638,Customer_3337,West,Groceries,1,1075.94,1075.94,,Pending,10:22.1
340174,11-12-2023,2597,Customer_4118,North,Groceries,2,1308.85,2617.7,Cash,completed,10:22.1
340175,08-10-2023,1498,Customer_694,North,Clothing,2,4134.1,8268.2,Debit Card,,10:22.1
340176,29-04-2023,3621,Customer_4745,West,Furniture,1,826.88,826.88,,Cancelled,10:22.1
340177,05-02-2023,4401,Customer_4721,East,Electronics,1,1379.77,1379.77,Debit Card,,10:22.1
340178,25-10-2022,1436,Customer_3247,East,Clothing,3,3690.2,11070.6,Cash,completed,10:22.1
340179,16-02-2022,1316,Customer_1114,West,Groceries,1,914.18,914.18,Credit Card,,10:22.1
340180,06-12-2022,3612,Customer_3012,north ,Electronics,4,4157.36,16629.44,,Pending,10:22.1
340181,10/25/2022,2012,Customer_4177,South,Electronics,1,2503.53,1757.12,UPI,Completed,10:22.1
340182,16-01-2022,4714,Customer_477,West,Clothing,1,2293.1,2293.1,Credit Card,completed,10:22.1
340183,28-05-2023,2419,Customer_5485,East,Clothing,2,762.75,1525.5,UPI,Pending,10:22.1
340184,02/13/2023,4707,Customer_226,East,Furniture,2,3430.33,6860.66,Debit Card,,10:22.1
340185,09-08-2023,3579,Customer_5833,north ,Electronics,1,4431.61,4431.61,credit card,Cancelled,10:22.1
340186,05/22/2024,1536,Customer_2827,SOUTH,Clothing,3,3491.33,10473.99,,Cancelled,10:22.1
340187,19-09-2022,4099,Customer_4956,East,Furniture,2,1652.73,3305.46,UPI,Pending,10:22.1
340188,19-07-2023,1527,Customer_1130,South,Groceries,4,3524.11,12096.66,Debit Card,completed,10:22.1
340189,,3994,Customer_5413,north ,Groceries,4,2598.72,10394.88,,Completed,10:22.1
340190,,2012,Customer_1468,,Furniture,1,4283.28,4283.28,Credit Card,Pending,10:22.1
340191,23-05-2023,2191,Customer_1724,North,Electronics,1,2352.27,2352.27,credit card,Cancelled,10:22.1
340192,11-02-2024,3836,Customer_59,north ,Electronics,3,1262.78,3788.34,Credit Card,Pending,10:22.1
340193,13-06-2024,1582,Customer_4947,SOUTH,Electronics,1,596.16,596.16,,Cancelled,10:22.1
340194,,1843,Customer_3710,East,Furniture,5,1477.23,7198.92,Credit Card,Cancelled,10:22.1
340195,14-06-2023,4055,Customer_1832,North,Electronics,5,2861.35,14306.75,Credit Card,Cancelled,10:22.1
340196,03-10-2022,3409,Customer_190,SOUTH,Electronics,1,933.21,933.21,,completed,10:22.1
340197,03-05-2023,4810,Customer_4209,East,Groceries,5,294.83,1474.15,Credit Card,,10:22.1
340198,12/15/2023,1849,Customer_1098,West,Groceries,4,2299.33,9197.32,UPI,,10:22.1
340199,01/31/2023,2233,Customer_2724,East,Electronics,1,1802.42,1802.42,credit card,,10:22.1
340200,27-09-2023,1394,Customer_3773,north ,Furniture,4,2159.91,8771.99,,Completed,10:22.1
340201,07-02-2024,2695,Customer_2128,,Groceries,4,2325.25,9301,Cash,Cancelled,10:22.1
340202,01-03-2024,2786,Customer_271,South,Clothing,5,3853.75,19268.75,,completed,10:22.1
340203,12/16/2022,3936,Customer_1618,SOUTH,Groceries,3,4808.54,14425.62,UPI,Pending,10:22.1
340204,03-01-2024,3559,Customer_4614,East,Furniture,4,1385.19,5540.76,Debit Card,Completed,10:22.1
340205,03-03-2023,4680,Customer_2543,north ,Groceries,5,4717.75,23588.75,,completed,10:22.1
340206,12-05-2024,2966,Customer_3626,SOUTH,Electronics,3,1219.04,3657.12,credit card,completed,10:22.1
340207,25-12-2022,4500,Customer_3519,,Clothing,5,3799.23,18996.15,,Cancelled,10:22.1
340208,14-08-2022,1736,Customer_4461,West,Electronics,5,3438.6,17193,Cash,completed,10:22.1
340209,19-04-2022,2998,Customer_5207,SOUTH,Furniture,1,355.89,355.89,credit card,Pending,10:22.1
340210,,1273,Customer_605,West,Electronics,2,3652.12,7304.24,Cash,,10:22.1
340211,11-01-2023,4285,Customer_4463,South,Groceries,3,4515.5,13546.5,,completed,10:22.1
340212,30-08-2022,1645,Customer_1775,South,Electronics,5,4658.09,23290.45,Debit Card,Cancelled,10:22.1
340213,16-01-2024,3234,Customer_2519,South,Electronics,4,3457.45,11303.26,Cash,Pending,10:22.1
340214,12-05-2023,1469,Customer_2079,East,Groceries,4,3954.28,15817.12,credit card,Cancelled,10:22.1
340215,05-02-2024,4333,Customer_3419,West,Furniture,2,450.56,901.12,Cash,completed,10:22.1
340216,29-03-2023,4854,Customer_5411,north ,Clothing,3,890.14,2670.42,Cash,,10:22.1
340217,02/14/2023,1613,Customer_5626,,Groceries,1,1386.15,1386.15,Credit Card,Pending,10:22.1
340218,06-02-2024,1349,Customer_539,South,Clothing,3,2703.56,8110.68,credit card,Pending,10:22.1
340219,05/19/2022,3295,Customer_1817,North,Groceries,4,1992.6,7970.4,,Pending,10:22.1
340220,02-01-2024,1956,Customer_5752,north ,Groceries,4,3319.96,13279.84,UPI,Cancelled,10:22.1
340221,29-08-2023,4445,Customer_4841,North,Groceries,1,2283.88,2283.88,,Pending,10:22.1
340222,29-05-2022,4576,Customer_4048,SOUTH,Electronics,1,3897.61,3897.61,Cash,,10:22.1
340223,26-06-2023,4357,Customer_3689,,Electronics,4,3596.58,14386.32,Debit Card,completed,10:22.1
340224,19-10-2022,3477,Customer_2095,West,Clothing,5,3761.68,18808.4,credit card,Pending,10:22.1
340225,05/26/2022,4565,Customer_2872,South,Furniture,5,4161.36,20806.8,Cash,Cancelled,10:22.1
340226,20-10-2023,1991,Customer_4774,North,Furniture,1,4187.69,4809.77,Debit Card,,10:22.1
340227,04/17/2022,4027,Customer_5018,north ,Clothing,5,3919.81,14937.13,Cash,Cancelled,10:22.1
340228,13-01-2023,2424,Customer_1820,West,Electronics,1,423.04,423.04,Credit Card,Pending,10:22.1
340229,02-03-2024,1220,Customer_3542,West,Electronics,3,3153.7,11957.7,credit card,Cancelled,10:22.1
340230,01-10-2023,2482,Customer_1863,West,Furniture,3,196.97,590.91,Debit Card,,10:22.1
340231,02-01-2023,3417,Customer_2689,,Clothing,3,3744.42,11233.26,Cash,,10:22.1
340232,16-08-2023,2514,Customer_1449,north ,Groceries,1,399.18,399.18,Debit Card,Pending,10:22.1
340233,01/28/2022,2619,Customer_2677,West,Electronics,1,4917.75,4917.75,Debit Card,Completed,10:22.1
340234,10-02-2024,3664,Customer_2513,West,Clothing,5,3108.98,15544.9,,,10:22.1
340235,23-04-2024,4581,Customer_4969,North,Electronics,5,991.79,4958.95,Credit Card,Completed,10:22.1
340236,21-03-2024,1211,Customer_341,West,Clothing,5,2394.57,11972.85,UPI,Pending,10:22.1
340237,14-01-2022,2287,Customer_5969,South,Furniture,2,4150.72,8301.44,Debit Card,completed,10:22.1
340238,17-09-2022,3225,Customer_1620,North,Electronics,1,981.99,981.99,Credit Card,Completed,10:22.1
340239,03/26/2024,1144,Customer_4830,South,Groceries,3,2730.2,8190.6,Credit Card,Pending,10:22.1
340240,07-04-2023,4896,Customer_3227,SOUTH,Groceries,3,117.55,352.65,Debit Card,,10:22.1
340241,01-02-2023,2465,Customer_5083,West,Furniture,2,3963.29,7926.58,,Completed,10:22.1
340242,03-06-2023,4019,Customer_1324,North,Groceries,2,1053.58,2107.16,Debit Card,Cancelled,10:22.1
340243,05-12-2022,1607,Customer_3497,South,Groceries,3,1997.17,5991.51,Credit Card,,10:22.1
340244,,4541,Customer_4585,north ,Groceries,1,2698.19,2698.19,UPI,completed,10:22.1
340245,28-04-2022,1538,Customer_4001,north ,Furniture,3,809.82,2429.46,Debit Card,Cancelled,10:22.1
340246,01/31/2023,2081,Customer_2827,North,Clothing,3,4640.69,13922.07,credit card,completed,10:22.1
340247,18-01-2023,2124,Customer_392,,Electronics,2,2397.15,4794.3,credit card,Completed,10:22.1
340248,13-04-2024,1946,Customer_739,South,Clothing,2,1235.74,2867.68,Credit Card,Completed,10:22.1
340249,,3734,Customer_5312,SOUTH,Clothing,5,3702.2,18511,Cash,,10:22.1
340250,10/27/2023,2080,Customer_314,,Clothing,2,4481.65,8963.3,Debit Card,,10:22.1
340251,06-07-2023,3865,Customer_3644,North,Groceries,3,4572.09,13716.27,,Pending,10:22.1
340252,07-04-2024,3393,Customer_5150,North,Electronics,5,2212.56,11062.8,Credit Card,Completed,10:22.1
340253,03-12-2024,4742,Customer_3045,West,Clothing,3,1861.36,5584.08,UPI,Pending,10:22.1
340254,20-03-2024,4356,Customer_2100,North,Electronics,1,4653.36,4653.36,credit card,Cancelled,10:22.1
340255,03/17/2023,2758,Customer_5884,West,Furniture,1,358.91,463.12,Credit Card,Completed,10:22.1
340256,11-07-2022,3327,Customer_1923,SOUTH,Furniture,2,3777.65,7555.3,Debit Card,,10:22.1
340257,25-11-2022,4262,Customer_5184,West,Furniture,5,969.79,4848.95,,Pending,10:22.1
340258,25-03-2023,3371,Customer_5737,,Groceries,4,2380.96,9523.84,Credit Card,Cancelled,10:22.1
340259,18-02-2022,4565,Customer_4070,East,Furniture,1,4773.09,4773.09,Cash,Completed,10:22.1
340260,18-10-2023,1461,Customer_452,North,Groceries,1,2947.63,2947.63,Cash,completed,10:22.1
340261,01-11-2024,3124,Customer_2372,SOUTH,Clothing,1,2664.86,1983.73,UPI,completed,10:22.1
340262,20-04-2023,3454,Customer_1352,north ,Clothing,1,402.82,402.82,credit card,completed,10:22.1
340263,20-02-2022,4847,Customer_2724,East,Clothing,2,1458.97,2917.94,UPI,Pending,10:22.1
340264,08-11-2022,1780,Customer_2,,Electronics,5,114.95,574.75,,Pending,10:22.1
340265,09/27/2023,4067,Customer_1455,north ,Furniture,1,4387.53,4387.53,,completed,10:22.1
340266,06-07-2023,1128,Customer_4447,East,Electronics,2,3259.79,6519.58,UPI,Completed,10:22.1
340267,01-06-2024,3297,Customer_4283,West,Furniture,5,678.34,3391.7,Cash,Completed,10:22.1
340268,05/25/2022,3238,Customer_5130,north ,Furniture,5,1881.02,9405.1,,completed,10:22.1
340269,10/28/2023,3074,Customer_3056,,Clothing,4,4075.94,16303.76,Cash,,10:22.1
340270,22-08-2023,1848,Customer_2970,South,Furniture,3,787.49,2362.47,Debit Card,Cancelled,10:22.1
340271,03-11-2022,4752,Customer_3842,East,Groceries,1,1228.3,1228.3,,,10:22.1
340272,07-05-2022,3440,Customer_1294,West,Groceries,2,2752.89,5505.78,Credit Card,,10:22.1
340273,05/25/2024,1026,Customer_2878,West,Groceries,5,810.24,4051.2,Debit Card,completed,10:22.1
340274,06-10-2022,3393,Customer_3602,North,Electronics,4,1975.26,7901.04,Credit Card,,10:22.1
340275,09/27/2023,2392,Customer_3419,SOUTH,Groceries,3,4912.43,14737.29,credit card,,10:22.1
340276,18-08-2022,2940,Customer_5513,West,Electronics,5,2764.87,13824.35,Cash,completed,10:22.1
340277,03-03-2024,2386,Customer_2620,South,Clothing,5,3537.49,17687.45,Credit Card,Completed,10:22.1
340278,,2069,Customer_3125,North,Furniture,1,3350.08,3350.08,,Pending,10:22.1
340279,12-07-2022,2455,Customer_5472,north ,Groceries,3,1137.41,3412.23,credit card,completed,10:22.1
340280,,1835,Customer_5115,West,Groceries,3,4245.96,11966.89,,Pending,10:22.1
340281,08/29/2023,4981,Customer_1675,East,Furniture,2,698.05,1405.64,UPI,Pending,10:22.1
340282,03-07-2023,2449,Customer_3006,SOUTH,Clothing,4,4615.82,18463.28,UPI,,10:22.1
340283,10-12-2022,3284,Customer_3681,north ,Furniture,2,1158.75,2317.5,credit card,Completed,10:22.1
340284,05-07-2023,3746,Customer_5612,North,Groceries,4,4778.25,19113,Credit Card,,10:22.1
340285,09-09-2022,4274,Customer_3980,,Groceries,2,4010.02,8020.04,,completed,10:22.1
340286,06-06-2023,2597,Customer_1487,East,Groceries,4,937.82,3751.28,Credit Card,completed,10:22.1
340287,01/26/2024,1771,Customer_3006,SOUTH,Clothing,1,885.97,885.97,Cash,Cancelled,10:22.1
340288,03-02-2023,2594,Customer_3200,north ,Clothing,4,514.19,2000.83,,,10:22.1
340289,09/14/2023,3977,Customer_5845,SOUTH,Clothing,2,1312.04,2221,Debit Card,,10:22.1
340290,19-04-2024,1388,Customer_240,SOUTH,Groceries,3,3329.62,9094.39,Cash,Completed,10:22.1
340291,15-05-2022,4066,Customer_1542,,Groceries,5,2649.48,13247.4,UPI,completed,10:22.1
340292,24-10-2023,2055,Customer_3814,SOUTH,Furniture,4,3105.42,12421.68,Debit Card,,10:22.1
340293,22-10-2022,3895,Customer_1810,North,Clothing,4,252.59,1010.36,Debit Card,Pending,10:22.1
340294,05-07-2022,4675,Customer_3808,West,Clothing,3,491.86,1475.58,Credit Card,Cancelled,10:22.1
340295,14-04-2023,2601,Customer_63,North,Groceries,1,3490.67,3490.67,UPI,Completed,10:22.1
340296,04-03-2022,3338,Customer_4389,East,Clothing,2,4254.75,8509.5,Credit Card,,10:22.1
340297,02-06-2023,1775,Customer_1479,East,Electronics,1,1861.17,1861.17,Cash,Pending,10:22.1
340298,20-01-2023,1568,Customer_2355,North,Clothing,4,915.76,2829.76,credit card,Pending,10:22.1
340299,25-06-2023,2944,Customer_532,East,Electronics,4,1610.94,6443.76,UPI,,10:22.1
340300,20-04-2023,2022,Customer_2253,East,Groceries,1,2118.95,2118.95,Debit Card,completed,10:22.1
340301,29-08-2023,2942,Customer_1725,South,Groceries,2,3187.67,5376.08,Cash,Completed,10:22.1
340302,19-11-2023,1675,Customer_1444,East,Furniture,4,2106.42,8425.68,Cash,,10:22.1
340303,05/16/2024,1664,Customer_5419,,Groceries,4,4495.5,17982,credit card,Cancelled,10:22.1
340304,30-01-2022,2936,Customer_4716,West,Electronics,1,2065.94,2065.94,,Completed,10:22.1
340305,22-01-2023,3750,Customer_5504,North,Clothing,5,988.73,4943.65,Cash,Completed,10:22.1
340306,27-06-2023,2777,Customer_5698,,Furniture,3,1316.89,3950.67,Credit Card,Completed,10:22.1
340307,,3623,Customer_413,West,Furniture,4,2379.31,9517.24,credit card,Cancelled,10:22.1
340308,10-09-2023,3265,Customer_3347,South,Groceries,2,3934.07,7868.14,Credit Card,completed,10:22.1
340309,,4949,Customer_3234,,Groceries,5,4360.09,16957.34,,Cancelled,10:22.1
340310,06-05-2024,4748,Customer_5256,,Groceries,1,1007.92,1007.92,UPI,Cancelled,10:22.1
340311,23-08-2023,2108,Customer_4603,North,Furniture,1,117.01,118.72,credit card,,10:22.1
340312,05-03-2024,1900,Customer_1504,North,Groceries,2,4360.1,8720.2,Credit Card,Cancelled,10:22.1
340313,20-04-2023,3711,Customer_205,SOUTH,Groceries,5,1218.16,6090.8,Credit Card,completed,10:22.1
340314,24-04-2024,2729,Customer_3332,north ,Clothing,2,4126.15,7709.61,Cash,Pending,10:22.1
340315,10-05-2023,4289,Customer_4975,South,Furniture,4,2798.66,13289.66,Debit Card,Pending,10:22.1
340316,31-08-2023,4272,Customer_1230,West,Groceries,5,2080.17,10400.85,Credit Card,Cancelled,10:22.1
340317,06-02-2023,4119,Customer_4335,,Groceries,3,819.11,2457.33,UPI,,10:22.1
340318,30-04-2024,1756,Customer_4606,East,Electronics,3,3392.98,10178.94,Cash,Completed,10:22.1
340319,15-01-2022,1925,Customer_4656,West,Furniture,2,4108.97,8217.94,,completed,10:22.1
340320,05-12-2024,4878,Customer_1555,North,Groceries,3,2359.36,7078.08,Cash,Cancelled,10:22.1
340321,07-07-2023,2272,Customer_4760,West,Electronics,2,2287.14,4574.28,Debit Card,Pending,10:22.1
340322,05-04-2023,3548,Customer_3704,north ,Groceries,4,3800.87,15203.48,UPI,completed,10:22.1
340323,10/27/2022,2123,Customer_400,,Furniture,4,2550.58,10202.32,Cash,Cancelled,10:22.1
340324,05-03-2023,3750,Customer_1590,north ,Clothing,2,3949.5,7899,Debit Card,Completed,10:22.1
340325,26-12-2023,3783,Customer_3905,North,Furniture,4,365.17,1147.04,Debit Card,Cancelled,10:22.1
340326,,4640,Customer_5165,East,Electronics,3,4302.39,12907.17,Credit Card,Pending,10:22.1
340327,22-03-2024,1327,Customer_3343,SOUTH,Furniture,4,1384.15,4815.36,Cash,Cancelled,10:22.1
340328,11-02-2023,3562,Customer_2569,,Electronics,3,929.05,2787.15,credit card,Cancelled,10:22.1
340329,04/23/2022,4203,Customer_682,East,Clothing,3,258.24,774.72,Debit Card,,10:22.1
340330,29-03-2022,2278,Customer_3154,South,Furniture,1,4186.96,4186.96,UPI,Cancelled,10:22.1
340331,05-09-2023,4160,Customer_2820,East,Clothing,4,394.56,1578.24,UPI,Pending,10:22.1
340332,23-07-2022,3224,Customer_2986,North,Furniture,4,4776.71,19106.84,Credit Card,Cancelled,10:22.1
340333,03-07-2022,3138,Customer_2742,North,Furniture,2,2867.73,5735.46,Debit Card,completed,10:22.1
340334,,1911,Customer_4794,north ,Electronics,2,3523.55,7047.1,,Pending,10:22.1
340335,22-03-2022,4094,Customer_249,West,Groceries,5,3654.02,18270.1,UPI,completed,10:22.1
340336,03-07-2023,1750,Customer_4224,north ,Furniture,3,1534.15,4602.45,Cash,Cancelled,10:22.1
340337,,4097,Customer_1927,north ,Clothing,1,4051.65,4051.65,Cash,Pending,10:22.1
340338,03-10-2024,4790,Customer_3634,South,Groceries,3,4736.58,14209.74,credit card,,10:22.1
340339,05-09-2023,1114,Customer_194,West,Groceries,4,1912.27,7649.08,,,10:22.1
340340,,1793,Customer_1987,West,Electronics,5,4193.21,20966.05,,Completed,10:22.1
340341,18-04-2024,4965,Customer_4993,North,Groceries,3,3883,11649,Cash,Cancelled,10:22.1
340342,21-07-2023,1886,Customer_1170,West,Furniture,5,2989.02,14945.1,UPI,Pending,10:22.1
340343,21-07-2022,2432,Customer_4231,West,Clothing,3,1901.32,5703.96,Cash,completed,10:22.1
340344,21-05-2024,1714,Customer_4086,East,Furniture,4,2134.41,8537.64,Debit Card,Pending,10:22.1
340345,29-10-2023,2868,Customer_2488,West,Clothing,4,1607.28,8148.29,Cash,Completed,10:22.1
340346,01-07-2022,3603,Customer_1158,East,Clothing,3,2188.73,6566.19,Credit Card,,10:22.1
340347,28-01-2023,4584,Customer_4770,north ,Furniture,1,4949.17,4949.17,,Completed,10:22.1
340348,28-11-2022,4235,Customer_4068,West,Furniture,4,1880.73,7522.92,Debit Card,Pending,10:22.1
340349,01-12-2022,4422,Customer_1067,West,Clothing,2,3361,6722,Cash,Pending,10:22.1
340350,06-12-2024,3418,Customer_3477,North,Furniture,1,1666.07,1666.07,credit card,Completed,10:22.1
340351,02-05-2024,1277,Customer_3954,South,Electronics,3,2386.57,7159.71,UPI,Cancelled,10:22.1
340352,18-05-2024,3659,Customer_2647,North,Furniture,1,510.49,510.49,Cash,completed,10:22.1
340353,05-12-2023,1388,Customer_2044,South,Electronics,2,3839.85,7679.7,Debit Card,Pending,10:22.1
340354,08-03-2022,4564,Customer_2531,North,Clothing,4,3339.02,13356.08,,,10:22.1
340355,04/13/2022,4188,Customer_3201,,Electronics,4,1802.68,8444.1,,completed,10:22.1
340356,27-09-2023,1914,Customer_2603,north ,Clothing,4,2671.74,10686.96,credit card,Cancelled,10:22.1
340357,27-09-2023,4439,Customer_5307,SOUTH,Groceries,2,4373.89,8747.78,UPI,completed,10:22.1
340358,10/27/2022,4806,Customer_4499,north ,Furniture,1,317.72,317.72,Debit Card,Completed,10:22.1
340359,03-12-2022,1470,Customer_5942,West,Furniture,3,4658.06,13974.18,UPI,Cancelled,10:22.1
340360,20-04-2023,1316,Customer_698,East,Furniture,3,2406.92,7220.76,Cash,completed,10:22.1
340361,24-11-2022,3389,Customer_3135,North,Electronics,1,4312.31,4312.31,UPI,completed,10:22.1
340362,,4384,Customer_4318,,Clothing,4,4321.27,17285.08,UPI,Cancelled,10:22.1
340363,04/25/2023,4934,Customer_2986,north ,Groceries,3,387.69,1163.07,credit card,Pending,10:22.1
340364,12-08-2023,2172,Customer_2566,South,Electronics,4,3929.81,15719.24,Debit Card,Pending,10:22.1
340365,03-08-2023,1322,Customer_3562,South,Groceries,5,3691.05,18455.25,,,10:22.1
340366,06-10-2022,2076,Customer_5814,South,Furniture,5,311.65,1558.25,Cash,Completed,10:22.1
340367,19-01-2023,4771,Customer_5036,West,Clothing,3,4708.64,14125.92,credit card,Completed,10:22.1
340368,01-10-2023,3620,Customer_2681,north ,Clothing,1,3209.29,3209.29,UPI,,10:22.1
340369,18-04-2023,1330,Customer_3943,East,Clothing,1,920.92,911.02,Credit Card,Completed,10:22.1
340370,30-03-2022,3827,Customer_5864,East,Clothing,1,703.18,703.18,Cash,,10:22.1
340371,09-12-2022,3601,Customer_3411,,Electronics,4,2853.67,11414.68,credit card,Cancelled,10:22.1
340372,09-10-2023,1639,Customer_4157,north ,Clothing,5,388.29,1941.45,Credit Card,Cancelled,10:22.1
340373,03-05-2022,1984,Customer_213,SOUTH,Clothing,4,905.61,3622.44,Debit Card,Completed,10:22.1
340374,20-11-2023,4759,Customer_2145,north ,Electronics,2,4747.42,8578.16,UPI,,10:22.1
340375,07-05-2022,3644,Customer_3934,SOUTH,Electronics,2,3749.23,7299.9,Cash,Completed,10:22.1
340376,12/16/2023,3246,Customer_526,West,Groceries,3,3106.1,9318.3,credit card,,10:22.1
340377,17-01-2022,2758,Customer_3767,North,Electronics,2,1123.22,2246.44,Credit Card,,10:22.1
340378,02-03-2024,2226,Customer_2578,South,Clothing,1,1170.73,1170.73,credit card,completed,10:22.1
340379,10-04-2023,1192,Customer_3588,,Groceries,3,2284.56,6853.68,Credit Card,,10:22.1
340380,04-02-2024,2741,Customer_932,West,Electronics,5,3794.87,18974.35,Cash,Cancelled,10:22.1
340381,14-04-2024,1278,Customer_4173,north ,Electronics,5,119.26,596.3,credit card,,10:22.1
340382,23-05-2024,4043,Customer_1546,north ,Groceries,2,316.95,583.36,Credit Card,,10:22.1
340383,09/23/2023,4882,Customer_639,West,Furniture,2,4363.55,8727.1,Credit Card,Pending,10:22.1
340384,23-01-2023,1324,Customer_186,East,Groceries,5,4088.92,20444.6,credit card,Completed,10:22.1
340385,20-07-2023,3599,Customer_2620,,Groceries,2,3503.94,6942.64,UPI,,10:22.1
340386,17-04-2023,1311,Customer_3561,North,Electronics,2,2547.71,5095.42,,,10:22.1
340387,18-01-2024,4140,Customer_5514,West,Electronics,4,811.12,3244.48,Debit Card,completed,10:22.1
340388,27-07-2022,1577,Customer_5610,north ,Furniture,5,600.94,3004.7,Credit Card,,10:22.1
340389,,3557,Customer_5484,West,Furniture,5,4536.34,22681.7,,completed,10:22.1
340390,19-07-2023,3725,Customer_5544,north ,Clothing,2,1974.36,3948.72,Cash,Cancelled,10:22.1
340391,10-05-2023,1069,Customer_4328,North,Electronics,1,3509.04,3509.04,Cash,,10:22.1
340392,08-06-2023,2360,Customer_5916,East,Clothing,4,2335.37,9341.48,Cash,Cancelled,10:22.1
340393,03-03-2022,1132,Customer_4802,north ,Electronics,1,3681.55,3681.55,,,10:22.1
340394,09/18/2023,4917,Customer_5723,South,Groceries,2,1047.21,2385.29,UPI,completed,10:22.1
340395,05-04-2024,1739,Customer_764,north ,Clothing,5,2474.38,12371.9,Credit Card,Cancelled,10:22.1
340396,12/13/2022,2339,Customer_3037,SOUTH,Furniture,1,1946.65,1946.65,UPI,Cancelled,10:22.1
340397,11/16/2023,4886,Customer_1559,South,Groceries,3,1300.76,3902.28,credit card,Cancelled,10:22.1
340398,06/26/2022,1749,Customer_3532,North,Furniture,1,3028.78,2899.3,,Pending,10:22.1
340399,18-02-2024,1859,Customer_458,north ,Groceries,5,2731.17,13655.85,credit card,Pending,10:22.1
340400,30-08-2023,1511,Customer_4433,north ,Electronics,2,2528.89,5057.78,UPI,completed,10:22.1
340401,16-11-2022,3123,Customer_2113,West,Furniture,1,2996.4,2996.4,UPI,Pending,10:22.1
340402,09-12-2023,4424,Customer_3180,East,Furniture,2,798.4,1545.55,Debit Card,,10:22.1
340403,10-05-2024,1039,Customer_2941,East,Clothing,4,1915.69,7662.76,Debit Card,completed,10:22.1
